CPU	 1	 0
CPU	 3	 0.016675
CPU	 5	 0
CPU	 7	 0
CPU	 9	 0.016675
CPU	 11	 0
CPU	 13	 0.016675
CPU	 15	 0.01665
CPU	 17	 0.016675
CPU	 19	 0.016675
CPU	 21	 0.016675
CPU	 23	 0.016675
CPU	 25	 0.01665
CPU	 27	 0.016675
CPU	 29	 0.016675
CPU	 31	 0.016675
CPU	 33	 0.016675
CPU	 35	 0
CPU	 37	 0.01665
CPU	 39	 0
CPU	 41	 0.016675
CPU	 43	 0.016675
CPU	 45	 0.016675
CPU	 47	 0.01665
CPU	 49	 0.016675
IO	 0	 536.167
IO	 2	 536.217
IO	 4	 536.233
IO	 6	 536.25
IO	 8	 536.283
IO	 10	 536.3
IO	 12	 536.3
IO	 14	 536.3
IO	 16	 536.3
IO	 18	 536.3
IO	 20	 536.267
IO	 22	 536.233
IO	 24	 536.233
IO	 26	 536.2
IO	 28	 536.183
IO	 30	 536.167
IO	 32	 536.117
IO	 34	 536.1
IO	 36	 536.067
IO	 38	 536.033
IO	 40	 535.967
IO	 42	 535.933
IO	 44	 535.883
IO	 46	 535.817
IO	 48	 535.75
