CPU	 1	 0.13335
CPU	 3	 0.2
CPU	 7	 0.15
CPU	 5	 0.2
CPU	 11	 0.13335
CPU	 9	 0.133325
CPU	 15	 0.233325
CPU	 13	 0.13335
CPU	 19	 0.15
CPU	 17	 0.25
CPU	 27	 0.1
CPU	 23	 0.1
CPU	 25	 0.116675
CPU	 21	 0.116675
CPU	 29	 0.05
CPU	 39	 0.116675
CPU	 31	 0.1
CPU	 35	 0.08335
CPU	 37	 0.116675
CPU	 33	 0.23335
CPU	 41	 0.15
CPU	 47	 0.216675
CPU	 45	 0.216675
CPU	 43	 0.216675
CPU	 49	 0.1
CPU	 53	 0.1
CPU	 57	 0.23335
CPU	 51	 0.116675
CPU	 55	 0.1
CPU	 61	 0.13335
CPU	 59	 0.15
CPU	 63	 0.1
CPU	 65	 0.116675
CPU	 67	 0.1
CPU	 71	 0.116675
CPU	 73	 0.216675
CPU	 69	 0.1
CPU	 77	 0.116675
CPU	 79	 0.13335
CPU	 81	 0.1
CPU	 75	 0.11665
CPU	 83	 0.3
CPU	 91	 0.133325
CPU	 85	 0.15
CPU	 87	 0.13335
CPU	 97	 0.46665
CPU	 99	 0.116675
CPU	 93	 0.08335
CPU	 89	 0.3
CPU	 95	 0.166675
IO	 94	 30237.4
IO	 82	 30243.6
IO	 76	 30246.5
IO	 32	 30253
IO	 16	 30254.8
IO	 8	 30276.9
IO	 80	 30274.2
IO	 0	 30282.3
IO	 4	 30283.5
IO	 10	 30291.5
IO	 74	 30287.1
IO	 44	 30290.7
IO	 88	 30287.3
IO	 12	 30298.1
IO	 84	 30296.6
IO	 22	 30302.3
IO	 42	 30303
IO	 60	 30301.4
IO	 38	 30304.9
IO	 24	 30306.8
IO	 2	 30308.7
IO	 66	 30305.2
IO	 90	 30302.9
IO	 20	 30309.5
IO	 30	 30311.3
IO	 28	 30311.6
IO	 78	 30308.4
IO	 36	 30312.6
IO	 68	 30310.5
IO	 72	 30310.6
IO	 92	 30308.5
IO	 64	 30312.8
IO	 70	 30313.5
IO	 52	 30315.8
IO	 18	 30318.9
IO	 58	 30316.4
IO	 46	 30317.4
IO	 62	 30316.3
IO	 54	 30318.1
IO	 34	 30321.5
IO	 6	 30323.8
IO	 50	 30321.7
IO	 48	 30322.7
IO	 40	 30323.7
IO	 56	 30322.1
IO	 26	 30325.3
IO	 96	 30319.5
IO	 14	 30327.5
IO	 98	 30319.3
IO	 86	 30321
